Active,Name,Date-Time(UTC),Alt,Azmu,HTML,StarNo,RA(J2000),DEC(J2000),T_MAX(HJD),T_MAX(UT),tau,U_min,A_MAX,D_mag,f_bl,I_bl,I_o
True,BLG-1516,8-27-2015 0:0:0,21.6752070026,170.393778288,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-27-2015 0:0:0,23.4954614311,168.049779906,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,8-27-2015 0:0:0,21.3725537907,171.437121614,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-27-2015 0:0:0,22.8770966524,176.926854476,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-27-2015 0:0:0,21.0190208746,171.169837775,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-27-2015 0:0:0,21.5283265084,172.085661993,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-27-2015 0:0:0,21.9540325822,165.556971342,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-27-2015 0:54:0,26.1832407024,176.028867163,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1473,8-27-2015 0:54:0,21.4700661934,171.250001962,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-27-2015 0:54:0,21.9640624744,167.303655237,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-27-2015 0:54:0,21.6752070026,170.393778288,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-27-2015 0:54:0,23.4954614311,168.049779906,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,8-27-2015 0:54:0,21.3725537907,171.437121614,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-27-2015 0:54:0,22.8770966524,176.926854476,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-27-2015 0:54:0,21.0190208746,171.169837775,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-27-2015 0:54:0,21.5283265084,172.085661993,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-27-2015 0:54:0,21.9540325822,165.556971342,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-27-2015 1:48:0,25.4455066686,191.164913506,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,8-27-2015 1:48:0,21.3854005823,182.57269461,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1473,8-27-2015 1:48:0,21.8164032964,185.373220547,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-27-2015 1:48:0,23.0987095052,181.618359864,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-27-2015 1:48:0,22.1902932317,184.583363933,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-27-2015 1:48:0,24.441479517,182.719638289,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,8-27-2015 1:48:0,21.101199778,182.025789381,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,8-27-2015 1:48:0,21.6832781128,185.533382996,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-27-2015 1:48:0,22.0405678609,191.234571894,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-27-2015 1:48:0,21.3924311674,185.189201622,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-27-2015 1:48:0,21.7037721657,186.203932457,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-27-2015 1:48:0,23.4423852644,179.895042229,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-27-2015 2:42:0,21.7492664938,205.500141902,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1479,8-27-2015 2:42:0,21.3166063194,195.822687279,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1578,8-27-2015 2:42:0,22.4086865144,197.196724121,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1755,8-27-2015 2:42:0,21.9960181322,194.240346195,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-28-2015 0:0:0,26.2297631058,177.024110902,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1473,8-28-2015 0:0:0,21.580793987,172.16769423,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-28-2015 0:0:0,22.1267937233,168.225532078,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-28-2015 0:0:0,21.79726007,171.314013343,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-28-2015 0:0:0,23.6482465928,168.996097528,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,8-28-2015 0:0:0,21.4808085979,172.353441425,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-28-2015 0:0:0,22.9119582173,177.868786312,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-28-2015 0:0:0,21.1308576869,172.080585013,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-28-2015 0:0:0,21.6279513471,173.004769502,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-28-2015 0:0:0,22.1395752162,166.476717805,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-28-2015 0:54:0,26.2297631058,177.024110902,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1473,8-28-2015 0:54:0,21.580793987,172.16769423,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-28-2015 0:54:0,22.1267937233,168.225532078,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-28-2015 0:54:0,21.79726007,171.314013343,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-28-2015 0:54:0,23.6482465928,168.996097528,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,8-28-2015 0:54:0,21.4808085979,172.353441425,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-28-2015 0:54:0,22.9119582173,177.868786312,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-28-2015 0:54:0,21.1308576869,172.080585013,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-28-2015 0:54:0,21.6279513471,173.004769502,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-28-2015 0:54:0,22.1395752162,166.476717805,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-28-2015 1:48:0,25.2904218919,192.139486992,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,8-28-2015 1:48:0,21.344790079,183.490651664,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1473,8-28-2015 1:48:0,21.7383422441,186.296397495,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-28-2015 1:48:0,23.0706943345,182.563415586,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-28-2015 1:48:0,22.122727854,185.512825175,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-28-2015 1:48:0,24.3985805224,183.685730084,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,8-28-2015 1:48:0,21.0679382081,182.939562352,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,8-28-2015 1:48:0,21.6030964435,186.454400174,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-28-2015 1:48:0,21.8849191668,192.155794239,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-28-2015 1:48:0,21.3168667047,186.105960402,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-28-2015 1:48:0,21.6146598192,187.124803565,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-28-2015 1:48:0,23.4374200383,180.84594892,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-28-2015 2:42:0,21.4133147953,206.391252195,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1479,8-28-2015 2:42:0,21.1014196974,196.726715437,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1578,8-28-2015 2:42:0,22.175797951,198.114692604,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1755,8-28-2015 2:42:0,21.8011859451,195.156896961,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-29-2015 0:0:0,26.2629589959,178.020358804,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1473,8-29-2015 0:0:0,21.6793229711,173.087656406,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-29-2015 0:0:0,22.2774079316,169.150830817,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-29-2015 0:0:0,21.9071052914,172.236775706,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-29-2015 0:0:0,23.7885607338,169.9457742,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,8-29-2015 0:0:0,21.5768778427,173.271971881,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-29-2015 0:0:0,22.9342008496,178.811367239,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-29-2015 0:0:0,21.2305904777,172.993596653,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-29-2015 0:0:0,21.7153369039,173.925911537,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-29-2015 0:0:0,22.3131081677,167.40036567,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-29-2015 0:54:0,26.2629589959,178.020358804,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1473,8-29-2015 0:54:0,21.6793229711,173.087656406,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-29-2015 0:54:0,22.2774079316,169.150830817,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-29-2015 0:54:0,21.9071052914,172.236775706,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-29-2015 0:54:0,23.7885607338,169.9457742,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,8-29-2015 0:54:0,21.5768778427,173.271971881,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-29-2015 0:54:0,22.9342008496,178.811367239,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-29-2015 0:54:0,21.2305904777,172.993596653,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-29-2015 0:54:0,21.7153369039,173.925911537,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-29-2015 0:54:0,22.3131081677,167.40036567,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,8-29-2015 1:48:0,25.1225938354,193.110178158,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,8-29-2015 1:48:0,21.2919071564,184.407595479,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1473,8-29-2015 1:48:0,21.6479961036,187.217734207,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1473.html,BLG505.24  ,17:55:45.50,-29:08:48.2,2457275.233,2015-09-09.73,45.291,0.978,1.358,0.332,1.000,16.488,16.488
True,BLG-1479,8-29-2015 1:48:0,23.0300319041,183.507687097,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1479.html,BLG524.32  ,18:11:51.71,-28:03:16.4,2457266.252,2015-08-31.75,39.120,0.746,1.606,0.514,1.000,16.485,16.485
True,BLG-1516,8-29-2015 1:48:0,22.0427747837,186.440654055,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,8-29-2015 1:48:0,24.342769052,184.650648863,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,8-29-2015 1:48:0,21.0224524724,183.852488431,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,8-29-2015 1:48:0,21.5106624843,187.373539132,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1656,8-29-2015 1:48:0,21.7172244381,193.073514852,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1656.html,BLG612.10  ,17:31:17.99,-28:13:39.3,2457267.757,2015-09-02.26,28.181,0.000,42700,11.576,1.000,16.337,16.337
True,BLG-1705,8-29-2015 1:48:0,21.2290977286,187.020955951,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1705.html,BLG505.06  ,17:56:22.85,-29:35:00.0,2457264.664,2015-08-30.16,19.031,0.000,313371,13.740,1.000,16.398,16.398
True,BLG-1739,8-29-2015 1:48:0,21.5133154618,188.043603934,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,8-29-2015 1:48:0,23.4197143617,181.796593647,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
